MSSubClass,LotFrontage,LotArea,LotShape,LandContour,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Foundation_CBlock,Foundation_PConc,Foundation_Stone,Foundation_Wood,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasW,Heating_Grav,Heating_OthW,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Missing,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
0.5155157174202226,-0.21990088124657506,-0.2671490099043982,0.6997107772831718,0.27721869117357206,0.20222405566622448,0.7701749222473664,0.833950924923617,-0.5683048155090291,1.1064884603698577,0.9128563800098572,1.2488169015769683,1.282037020549529,1.3309207947999682,1.2601381280172304,-0.19674459438361702,0.7832226379690463,-0.019412292001943783,0.686929065561619,0.0,-1.0261475299233747,-0.5295207313158167,0.9179474350745894,0.24606274606286896,-0.8414026241927924,1.3286797565785913,0.0,0.7051533371948155,1.1373471792397447,0.0,0.9754946611156369,1.3252715699280107,0.22222980129564462,-0.1713362932721857,0.8612808173158897,1.2075425370820283,-0.9030288717845752,-0.938618358500266,1.0607473584055784,0.371525610931644,0.459646563258827,0.5327738171359925,0.2661482045421495,0.2633293699635535,0.279603577739042,-0.9525515485393777,1.0210512745976401,0.0,0.0,0.0,0.0,0.0,-1.5971031525809323,0.1338158906863528,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.1215175257974557,0.9286035610447699,0.1439760783168155,0.6997107772831718,0.27721869117357206,0.20222405566622448,-1.4336998532826817,0.02747656653799965,2.1111989311312276,0.22010060595997483,-0.37530834277031466,-0.36188993347361087,-0.3395672640515198,-0.7618904682444934,-0.651261832605036,-0.19674459438361702,0.7832226379690463,-0.019412292001943783,1.3711595862857218,0.0,-0.6747303848030286,0.8019164262721883,0.9179474350745894,0.24606274606286896,0.5654371897213051,-0.7801723028740772,0.0,-0.38014821048043607,-0.8232227202116248,0.6931471805599453,0.9754946611156369,-0.727419231180985,0.22222980129564462,-0.1713362932721857,-0.7321620576501342,-0.21094442373039207,0.7314533861455058,0.7425353589235199,-0.03795743664788203,0.371525610931644,0.459646563258827,0.06884976946396652,0.2661482045421495,0.2633293699635535,0.279603577739042,1.261298221970351,-0.9889067925190039,0.0,0.0,0.0,0.0,0.0,-0.48929772973471597,-0.6152771881044528,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.5155157174202226,0.009800007211693955,0.7338512048950786,-1.1858621858173848,0.27721869117357206,0.20222405566622448,0.7701749222473664,0.833950924923617,-0.5683048155090291,1.0408301007839404,0.8651465754624434,1.2488169015769683,1.282037020549529,1.2558734376592113,1.2601381280172304,-0.19674459438361702,0.7832226379690463,-0.019412292001943783,0.13350732085830053,0.0,-0.28135298354890964,-0.319639011893077,0.9179474350745894,0.24606274606286896,-0.6196347717531318,1.3583123382102447,0.0,0.88926699260401,1.1373471792397447,0.0,0.9754946611156369,1.3252715699280107,0.22222980129564462,-0.1713362932721857,0.8612808173158897,-0.21094442373039207,0.7314533861455058,0.7425353589235199,0.979361818031248,0.371525610931644,0.459646563258827,0.8490856678214647,0.2661482045421495,0.2633293699635535,0.279603577739042,-0.9525515485393777,0.8428374176942368,0.0,0.0,0.0,0.0,0.0,0.9877761673935722,0.1338158906863528,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.7485641134941147,-0.6027356953436901,0.12610107448111055,-1.1858621858173848,0.27721869117357206,0.20222405566622448,-0.7993727815328914,0.833950924923617,-0.5683048155090291,-1.7824793614105015,-0.6615671700547973,-0.499950519335089,-1.436304461366239,-0.7618904682444934,-0.651261832605036,-0.19674459438361702,-0.7746157957935619,3.4942125603499608,-0.5456920930957722,0.0,-0.0033662866626656494,-0.8574609179138474,-0.14144779817833758,0.24606274606286896,-0.4775647412839741,1.0866803399200884,0.0,0.7221111738772413,1.1373471792397447,0.0,-0.9230487115932912,-0.727419231180985,0.22222980129564462,-0.1713362932721857,0.8612808173158897,0.49829905667581814,0.7314533861455058,1.302919931398115,0.8572835074697525,-0.7812652847019715,1.9023522502504058,1.0283290498765656,0.2661482045421495,0.2633293699635535,0.279603577739042,-0.9525515485393777,0.7563048063847319,5.60947179518496,0.0,0.0,0.0,0.0,-1.5971031525809323,-1.3643702668952584,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.5155157174202226,1.234871412322462,1.8099264358045162,-1.1858621858173848,0.27721869117357206,0.20222405566622448,-1.1622836278419484,1.6404252833092343,-0.5683048155090291,1.008000920990982,0.769726966367616,1.2488169015769683,1.282037020549529,1.5597158995067408,1.2601381280172304,-0.19674459438361702,0.7832226379690463,-0.019412292001943783,0.5586358429258497,0.0,-0.13449208708070529,0.4182264079524923,0.9179474350745894,0.24606274606286896,0.16001783448005039,1.8200867353035104,0.0,1.8873568087696433,1.1373471792397447,0.0,0.9754946611156369,1.3252715699280107,1.5556086090695136,-0.1713362932721857,0.8612808173158897,1.9167860174882385,0.7314533861455058,0.7425353589235199,0.9386690478440828,0.371525610931644,1.9023522502504058,2.051070700426259,0.2661482045421495,0.2633293699635535,0.279603577739042,1.0912903590195557,1.1747113258357842,0.0,0.0,0.0,0.0,0.0,2.0955815902397883,0.1338158906863528,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.24064582016961236,1.311438375141885,1.7580889246809719,-1.1858621858173848,0.27721869117357206,0.20222405566622448,-0.951425280983551,-0.7789977918476177,-0.5683048155090291,0.7781966624402715,0.531177943630547,1.2488169015769683,1.282037020549529,-0.7618904682444934,-0.651261832605036,-0.19674459438361702,0.7832226379690463,-0.019412292001943783,0.7523334535720112,0.0,-1.251683906642403,-0.726284843274635,0.9179474350745894,0.24606274606286896,-1.0493099858549744,0.6174977974189092,0.0,-0.13789340073149597,1.1373471792397447,0.0,-0.9230487115932912,1.3252715699280107,-2.444527814252093,-0.1713362932721857,-0.7321620576501342,-0.9201879041366022,-0.9030288717845752,-0.938618358500266,0.6538196565339264,-0.7812652847019715,0.459646563258827,0.1742870530257906,0.2661482045421495,0.2633293699635535,0.279603577739042,0.4896679141742156,0.6834812714705435,0.0,5.771441123130016,0.0,0.0,6.55250788703459,1.3570446416756443,0.8829089694771584,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.1215175257974557,0.545768746947655,0.31700611544643936,0.6997107772831718,0.27721869117357206,0.20222405566622448,-0.5545766761582744,1.6404252833092343,-0.5683048155090291,1.1393176401628164,1.0082759891046849,1.2488169015769683,1.282037020549529,1.3102845970500876,1.2601381280172304,-0.19674459438361702,2.3410610717316547,-0.019412292001943783,2.3547409598266196,0.0,-0.5881873565271224,2.1923828174478386,0.9179474350745894,0.24606274606286896,2.0623701936890146,-0.7801723028740772,0.0,0.6663925676349851,1.1373471792397447,0.0,0.9754946611156369,-0.727419231180985,0.22222980129564462,-0.1713362932721857,0.8612808173158897,0.49829905667581814,0.7314533861455058,1.302919931398115,1.1014401285927435,0.371525610931644,0.459646563258827,0.9966978648080184,0.2661482045421495,0.2633293699635535,0.279603577739042,1.2009983734704268,0.9885718703246824,0.0,0.0,0.0,0.0,0.0,0.6185076931115002,-0.6152771881044528,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.24064582016961236,-1.2918383607184971,-1.1001241886482485,0.6997107772831718,0.27721869117357206,0.20222405566622448,0.18148509483923464,0.833950924923617,-0.5683048155090291,-1.2572124847231634,-1.6157632610030728,-1.4970547505568765,-1.436304461366239,-0.7618904682444934,-0.651261832605036,-0.19674459438361702,-0.7746157957935619,-0.019412292001943783,-1.0890516242590302,0.0,1.0771103087819809,-0.21469815218170712,-0.14144779817833758,0.24606274606286896,-0.2661922569274225,1.0768028127095373,0.0,0.8601964154341372,-0.8232227202116248,0.0,0.9754946611156369,-0.727419231180985,-1.1111490064782243,4.99730855377206,-0.7321620576501342,1.2075425370820283,2.365935644075587,0.7425353589235199,-1.869132095070316,-0.7812652847019715,0.459646563258827,0.11102468288869614,-1.1647277862141585,0.2633293699635535,0.279603577739042,0.799306031442588,-0.9889067925190039,5.327876168789581,0.0,0.0,0.0,0.0,-0.8585662040167881,0.1338158906863528,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.267760787392556,-1.36840532353792,-0.63537408891992,0.6997107772831718,0.27721869117357206,0.20222405566622448,-0.5545766761582744,-0.7789977918476177,0.32486310003772306,-0.9945790463794943,-1.6157632610030728,-0.36188993347361087,-0.3395672640515198,-0.7618904682444934,-0.651261832605036,-0.19674459438361702,-0.7746157957935619,-0.019412292001943783,1.0516843063888062,0.0,-1.0523726900069827,-0.08680147940847512,0.9179474350745894,0.24606274606286896,-0.07561050873708909,-0.7801723028740772,0.0,-0.8283196085159752,1.1373471792397447,0.0,-0.9230487115932912,-0.727419231180985,-1.1111490064782243,4.99730855377206,-0.7321620576501342,-0.9201879041366022,2.365935644075587,0.7425353589235199,-1.5435899335729946,0.371525610931644,-0.9830591237327516,-1.2754755959492903,1.6970241952984575,0.2633293699635535,0.279603577739042,-0.9525515485393777,-0.20509351826698383,0.0,0.0,0.0,0.0,0.0,-1.9663716268630043,0.1338158906863528,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.1215175257974557,0.16293393285053995,0.7159762010593737,0.6997107772831718,0.27721869117357206,0.20222405566622448,-0.3125587620322523,-0.7789977918476177,-0.5683048155090291,-0.14102037176257007,-0.9001161927918662,-0.41558016130863024,-0.4570748209066685,-0.7618904682444934,-0.651261832605036,-0.19674459438361702,-0.7746157957935619,-0.019412292001943783,1.1900397425646358,0.0,-1.0681077860571475,0.07388921202455995,0.9179474350745894,0.24606274606286896,-0.20382004842876794,-0.7801723028740772,0.0,-0.9179538881230831,1.1373471792397447,0.0,-0.9230487115932912,-0.727419231180985,0.22222980129564462,-0.1713362932721857,-0.7321620576501342,-0.9201879041366022,-0.9030288717845752,-0.938618358500266,-0.48557790870669926,-0.7812652847019715,-0.9830591237327516,-0.33181190807096494,0.2661482045421495,0.2633293699635535,0.279603577739042,-0.9525515485393777,-0.9889067925190039,0.0,0.0,0.0,0.0,0.0,-1.5971031525809323,0.1338158906863528,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
