MSSubClass,LotFrontage,LotArea,LotShape,LandContour,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Foundation_CBlock,Foundation_PConc,Foundation_Stone,Foundation_Wood,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasW,Heating_Grav,Heating_OthW,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Missing,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,TotalSF,TotalBathrooms,TotalPorchSF,LivingArea_to_LotArea,HouseAge,GarageAge,IsNewlyBuilt,HasSecondFloor,HasGarage,HasFireplace,HasPorch,IsRemodeled,Quality_x_Area,Quality_x_Condition,NeighborhoodQuality_x_Area,Bathrooms_x_Bedrooms,OverallQual_Squared
0.4864753807283491,-0.2221934071329785,-0.2718520156015123,0.7071174458305908,0.274565133831142,0.1979456905194207,0.8283002663099277,0.7760913411198052,-0.5582156091558605,1.0664828712181582,0.8839741581126236,1.2375581292817504,1.2664703886396944,1.285675161198104,1.1991598067544402,-0.1930779034100851,0.733509958776913,-0.0232558139534877,0.6643435513261682,0.0,-1.0316753455640373,-0.5597705231201968,0.8993344957308659,0.2563329293264247,-0.8475218389338081,1.2394790063914436,0.0,0.5977306613295142,1.1214717875172315,0.0,0.924919581333712,1.2470817205157807,0.1960694219791617,-0.173745221496798,0.8161704440518692,1.1054045651736537,-0.9241377067782292,-0.9641276227165784,1.024285371768504,0.3453211976743673,0.3956850095072988,0.4587105564585653,0.2698912004506932,0.2658480780012153,0.2810774921744542,-0.939474538149774,0.8859435716524133,0.0,0.0,0.0,0.0,0.0,-1.6015354767484071,0.1428239130621938,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12.24769911637256,0.03796013820931743,2.669932229108834,0.8859435716524133,-2.1987354407027215,-0.7411502450504298,-0.8814614587063103,1,1,1,0,1,1,0.4638935905796508,-0.4332263007437808,0.26595689895404073,0.5234920688849037,0.6023177697611378
-1.1437036613252838,0.8646022168498652,0.1389971171375798,0.7071174458305908,0.274565133831142,0.1979456905194207,-1.486121069582288,-0.0140136871569357,2.1321261055274747,0.189980199364237,-0.4132571073365217,-0.3905034544802222,-0.3702266835892993,-0.7788803078874674,-0.6730462710309572,-0.1930779034100851,0.733509958776913,-0.0232558139534877,1.3384008721082865,0.0,-0.6847859756817474,0.7461832030061205,0.8993344957308659,0.2563329293264247,0.5068361589613467,-0.8005736105826304,0.0,-0.4328714695644074,-0.8340843191402091,0.6931471805599453,0.924919581333712,-0.7428707823018531,0.1960694219791617,-0.173745221496798,-0.755123549049615,-0.2607739370868955,0.7041049194500795,0.7154120123443761,-0.078069690334089,0.3453211976743673,0.3956850095072988,0.0159072924706944,0.2698912004506932,0.2658480780012153,0.2810774921744542,1.2753308383204984,-1.0510770375445395,0.0,0.0,0.0,0.0,0.0,-0.5018536647610996,-0.6154878047209836,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12.109016442313738,0.3133117334417131,0.06597346132254894,-1.0510770375445395,-3.114247823830402,-0.20223069738446192,-0.5374181143868946,1,0,1,1,0,1,0.006066125353638619,-0.0298789482219977,0.17707308770382885,0.012935378427476751,0.00019638342773246455
0.4864753807283491,-0.0048342823364098,0.7284763075893207,-1.170073262383355,0.274565133831142,0.1979456905194207,0.8283002663099277,0.7760913411198052,-0.5582156091558605,1.001556747377127,0.8359285556885812,1.2375581292817504,1.2664703886396944,1.2116410452884,1.1991598067544402,-0.1930779034100851,0.733509958776913,-0.0232558139534877,0.1191501301053372,0.0,-0.2964769795448556,-0.3539058963416641,0.8993344957308659,0.2563329293264247,-0.6340269821227492,1.2681448511264424,0.0,0.772564951391876,1.1214717875172315,0.0,0.924919581333712,1.2470817205157807,0.1960694219791617,-0.173745221496798,0.8161704440518692,-0.2607739370868955,0.7041049194500795,0.7154120123443761,0.9426294412423858,0.3453211976743673,0.3956850095072988,0.7606218728139319,0.2698912004506932,0.2658480780012153,0.2810774921744542,-0.939474538149774,0.7141967480176418,0.0,0.0,0.0,0.0,0.0,0.9643887512219774,0.1428239130621938,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12.317171167298682,0.4186590550502119,2.669932229108834,0.7141967480176418,1.0605217264353508,-0.6931046426263874,-0.799805528180192,1,1,1,1,1,1,0.5995809692278781,-0.4332263007437808,0.34374843387780063,0.5234920688849037,0.6023177697611378
0.7185480112860145,-0.5844586151272598,0.1211341113663149,-1.170073262383355,0.274565133831142,0.1979456905194207,-0.8342845830684855,0.7760913411198052,-0.5582156091558605,-1.7902665777872149,-0.7015307218807763,-0.551299660283874,-1.413621067135283,-0.7788803078874674,-0.6730462710309572,-0.1930779034100851,-0.8063407348256847,3.4186046511627914,-0.5499508868475006,0.0,-0.0220719556081188,-0.8814340024616544,-0.1559797192793874,0.2563329293264247,-0.4972568394781645,1.0053746077222876,0.0,0.6138338196247317,1.1214717875172315,0.0,-0.9697253742010892,-0.7428707823018531,0.1960694219791617,-0.173745221496798,0.8161704440518692,0.422315314043379,0.7041049194500795,1.2752585573646944,0.8201455454532088,-0.7967466739637636,1.7776645117392809,0.931704952081973,0.2698912004506932,0.2658480780012153,0.2810774921744542,-0.939474538149774,0.630804236394456,5.60947179518496,0.0,0.0,0.0,0.0,-1.6015354767484071,-1.3737995225041613,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.849404844423074,-0.26760018283692266,-0.21968897783478414,6.240276031579416,5.067390289168599,-0.672268800623385,-2.19394506795737,1,1,1,1,1,1,0.4763911122972506,-0.4332263007437808,0.10687249331681747,-0.04307429089925899,0.6023177697611378
0.4864753807283491,1.1544143832452902,1.803829255019466,-1.170073262383355,0.274565133831142,0.1979456905194207,-1.1485335984982026,1.566196369396546,-0.5582156091558605,0.9690936854566112,0.7398373508404964,1.2375581292817504,1.2664703886396944,1.5113812213017843,1.1991598067544402,-0.1930779034100851,0.733509958776913,-0.0232558139534877,0.5379578036795211,0.0,-0.1515082876537494,0.3698369321766153,0.8993344957308659,0.2563329293264247,0.1165408738536297,1.7148542649135052,0.0,1.720350839624679,1.1214717875172315,0.0,0.924919581333712,1.2470817205157807,1.492975542779874,-0.173745221496798,0.8161704440518692,1.788493816303928,0.7041049194500795,0.7154120123443761,0.9018014759793268,0.3453211976743673,1.7776645117392809,1.907884874964325,0.2698912004506932,0.2658480780012153,0.2810774921744542,1.1052495916517382,1.0340275993383858,0.0,0.0,0.0,0.0,0.0,2.064070563209285,0.1428239130621938,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12.429220196836384,2.0901877718012942,2.669932229108834,1.0340275993383858,0.9537215536545414,-0.5970134377783026,-0.758977562917133,1,1,1,1,1,1,2.6944072391084717,-0.87427526040039,2.150704099593443,3.9861435189392402,2.452971067510922
0.2127563541625595,1.2268674248441465,1.752026538282798,-1.170073262383355,0.274565133831142,0.1979456905194207,-0.9631502651430888,-0.8041187154336765,-0.5582156091558605,0.7418522520130022,0.4996093387202842,1.2375581292817504,1.2664703886396944,-0.7788803078874674,-0.6730462710309572,-0.1930779034100851,0.733509958776913,-0.0232558139534877,0.7287755011068119,0.0,-1.254305836682522,-0.7527686107250713,0.8993344957308659,0.2563329293264247,-1.0476732671941758,0.5514987327514749,0.0,-0.2028263510612999,1.1214717875172315,0.0,-0.9697253742010892,1.2470817205157807,-2.397742819622263,-0.173745221496798,-0.755123549049615,-0.9438631882171702,-0.9241377067782292,-0.9641276227165784,0.6160057191379139,-0.7967466739637636,0.3956850095072988,0.1165443979224832,0.2698912004506932,0.2658480780012153,0.2810774921744542,0.5033674571011846,0.5606233255231595,0.0,5.771441123130016,0.0,0.0,6.55250788703459,1.3309493552177467,0.9011356308453714,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.870606902224589,-0.9555949617863712,0.7752872735740327,6.332064448653175,-0.11576671165043809,0.4015262921250872,0.2851299117074575,1,1,1,0,1,1,0.1630964648715124,0.4488716185694378,0.06236530382887687,-1.8589394933566579,0.646606908510706
-1.1437036613252838,0.502337008855584,0.3119110130034238,0.7071174458305908,0.274565133831142,0.1979456905194207,-0.308136578720924,1.566196369396546,-0.5582156091558605,1.0989459331386735,0.9800653629607085,1.2375581292817504,1.2664703886396944,1.265317580140522,1.1991598067544402,-0.1930779034100851,2.2733606523795107,-0.0232558139534877,2.307358270732581,0.0,-0.5993579965316312,2.1100363554139,0.8993344957308659,0.2563329293264247,1.9479264424359943,-0.8005736105826304,0.0,0.560923442369017,1.1214717875172315,0.0,0.924919581333712,-0.7428707823018531,0.1960694219791617,-0.173745221496798,0.8161704440518692,0.422315314043379,0.7041049194500795,1.2752585573646944,1.0651133370315629,0.3453211976743673,0.3956850095072988,0.9015138204464364,0.2698912004506932,0.2658480780012153,0.2810774921744542,1.2150049614534215,0.8546427816108529,0.0,0.0,0.0,0.0,0.0,0.5978281472262083,-0.6154878047209836,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12.63460628389302,2.670959797782917,1.674955977700017,0.8546427816108529,1.7983444603889633,-1.595553167681692,-1.6806011417525464,1,0,1,1,1,1,0.8785162589477672,-0.87427526040039,0.5788959103546005,0.328407650388184,2.452971067510922
0.4864753807283491,0.0676187592624464,0.4183745274001624,-1.170073262383355,0.274565133831142,0.1979456905194207,-0.4340161445372563,0.7760913411198052,0.3385649624052512,0.0925910136026902,-0.557393914608649,-0.4709015573820481,-0.5066181062750488,1.3644531858157585,-0.6730462710309572,-0.1930779034100851,0.733509958776913,-0.0232558139534877,1.0435007942661096,3.49650756146648,-0.8608193872638049,0.2476048100268614,0.8993344957308659,0.2563329293264247,-0.0102216973779364,1.5476368372926796,0.0,1.471902111641323,1.1214717875172315,0.0,0.924919581333712,1.2470817205157807,0.1960694219791617,-0.173745221496798,-0.755123549049615,0.422315314043379,2.332347545678388,0.7154120123443761,-0.200553586123266,0.3453211976743673,0.3956850095072988,0.136671819012841,0.2698912004506932,0.2658480780012153,0.2810774921744542,1.18339956841769,1.4472133185712786,5.43372200355424,0.0,0.0,0.0,5.860786223465865,1.697509959213516,0.9011356308453714,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12.206077645517674,1.7195069216681844,2.669932229108834,6.880935322125518,3.518144665230763,1.4585295454540204,1.1016892169686374,1,1,1,1,1,1,1.1423304838207875,0.2627573357292678,0.36096857506804736,0.5234920688849037,0.6023177697611378
0.2127563541625595,-1.236535989516966,-1.1042680845424555,0.7071174458305908,0.274565133831142,0.1979456905194207,0.2585126321347263,0.7760913411198052,-0.5582156091558605,-1.270857587058965,-1.662442770361625,-1.4691780017463854,-1.413621067135283,-0.7788803078874674,-0.6730462710309572,-0.1930779034100851,-0.8063407348256847,-0.0232558139534877,-1.085231700409771,0.0,1.0444834204478772,-0.2509735829523977,-0.1559797192793874,0.2563329293264247,-0.293769554080124,0.9958193261439546,0.0,0.744959537171503,-0.8340843191402091,0.0,0.924919581333712,-0.7428707823018531,-1.1008366988215506,4.879480320316846,-0.755123549049615,1.1054045651736537,2.332347545678388,0.7154120123443761,-1.915328127171744,-0.7967466739637636,0.3956850095072988,0.0561621346514099,-1.1378232547634963,0.2658480780012153,0.2810774921744542,0.8131392293421819,-1.0510770375445395,5.327876168789581,0.0,0.0,0.0,0.0,-0.8684142687568689,0.1428239130621938,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.774527900858468,0.4939859542191053,-0.2806001289574237,4.276799131245042,-0.6746183717517933,1.8052666834238187,2.0581520402339377,1,1,1,1,1,1,0.5781566462834211,-0.4332263007437808,-0.41617104357729495,0.3088949196503917,0.6023177697611378
2.231383861631367,-1.3089890311158223,-0.6398299344895687,0.7071174458305908,0.274565133831142,0.1979456905194207,-0.6150743167067327,-0.8041187154336765,0.3385649624052512,-1.01115309169484,-1.662442770361625,-0.3905034544802222,-0.3702266835892993,-0.7788803078874674,-0.6730462710309572,-0.1930779034100851,-0.8063407348256847,-0.0232558139534877,1.0236755789489886,0.0,-1.0575626119731634,-0.1255248260092292,0.8993344957308659,0.2563329293264247,-0.1102974115081203,-0.8005736105826304,0.0,-0.8584549387951563,1.1214717875172315,0.0,-0.9697253742010892,-0.7428707823018531,-1.1008366988215506,4.879480320316846,-0.755123549049615,-0.9438631882171702,2.332347545678388,0.7154120123443761,-1.5887044050672718,0.3453211976743673,-0.9862944927246832,-1.2672158020396134,1.677605655664883,0.2658480780012153,0.2810774921744542,-0.939474538149774,-0.2957068182213536,0.0,0.0,0.0,0.0,0.0,-1.9680960807441767,0.1428239130621938,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.678448377988165,-0.9839797648043855,-0.21968897783478414,-0.2957068182213536,1.3416923662379099,1.8052666834238187,1.7315283181294656,1,0,0,1,0,1,0.6902996826416565,-0.2722464226601616,0.5646942078840538,0.24184168912712456,0.646606908510706
